clientid_cr,clmbuserid_cr,conversiontime_cr,imprid_cr,adslotdimid_cr,algo_cr,audiences_cr,clickbid_cr,geodimid_cr,ip_cr,itemcolumbiaid_cr,itemid_cr,position_cr,pubclientid_cr,refurl_cr,siteId_cr,templateid_cr,goalid_cr,time_cr,adLogType_cr,v_cr,allAudiences_cr,pricingtype_cr,osId_cr,browserId_cr,cityId_cr,stateId_cr,modelDimId_cr,lookUpFrom_cr,connTypeDimId_cr,ispDimId_cr,countryDimId_cr,goalTypeId_cr,conversionDurationInMillis_cr,impressionTimeInMillis_cr,clickTimeInMillis_cr,osVerDimId_cr,uuidSource_cr,geoGrpDimId_cr,stateGrpDimId_cr,deviceId_cr,uvh_cr,uv_cr,platformId_cr,sdkVersion_cr,usrClusterId_cr,cityGrpDimId_cr,siteClusterIds_cr,refClusterId_cr,paid_cr,spend_cr,attributionType_cr,conversionid_cr,optimize_on_cr,bundleId_cr,conversion_fraud
82122,b0927eba-fc2e-4d32-8fbf-af3bf8efe3f0-3ppc,1.62E+12,172082b1-b37a-4a0d-bc07-d02584a253d9-10ol4,336477,1,"nqv,2vv,8k8,30r,2vk,8gw,3si,joa",1,145,XXX.XXX.XXX.XXX,5526656,53184284,181590846,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Findia%2Fchina-military-deals-security-ties-why-us-defence-secretarys-india-visit-matters%2Farticleshow%2F81590846.cms,3,5134,8628,1.62E+12,2,1,"7dm,o5g,igd,7du,o1m,oy5,o1l,o1o,oy7,o1n,nyw,o1q,8ka,oy9,o1p,lo4,nqv,nqu,ee5,nqw,358,nqy,5o2,kgt,2xa,2xf,o6l,30b,58k,8gw,k86,p0i,2xp,p0j,2xs,k89,761,9nj,on3,30r,446,6r3,5vy,oyb,2yc,joa,6hp,h9r,o3d,6hs,35i,3si,oyr,5bz,ieq,p1x,hte,k8f,gau,75y,k8g,k8l,2zh,k8o,8k7,8k8,k8q,hhg,2vk,32g,hhh,nr1,o22,2vs,8ja,o21,nr2,o24,2vu,o23,2vv,o25,o28,2vz,5ps,32w,id3,8jq",16,196058,129639,0,2401,202038,2,264503,266271,145,10,18993,1.62E+12,1.62E+12,199452,1,348012,,,,,,,,,"333,734,128,527,333,000",,,,,,,,FALSE
86431,f14d439d-a4f1-40a6-9bc5-84c1ccaa6413-10ntd,1.62E+12,1750cd98-1781-47c1-81e3-98d7c5d8693a-10ni8,315157,18,"2vk,8gw",5.5,144,XXX.XXX.XXX.XXX,5614401,53607482,1,16153,https%3A%2F%2Fwww.newspointapp.com%2Fenglish-news%2Fpublisher-eastcoastdaily%2Ftop-news%2Frbi-imposes-a-fine-of-rs-2-crore-on-sbihtml%2Farticleshow%2F145048203e84ec8e245bb9a73773cb40f9fdbc83,1057,4179,10549,1.62E+12,2,1,"hqi,6hs,hkf,gk1,h5y,ieh,lo4,arh,47z,5o2,7gh,icu,gau,75x,75y,k8l,h63,30b,2vk,8gw,nr1,nr2,761,h7b,9nj,446,5vy,kjw,6hp,47b",16,129311,0,438,1818,0,2,264496,280429,144,10,50883,1.62E+12,1.62E+12,359921,1,348011,348025,,,,,,"333,494,232,809,333,000",348009,"333,494,333,734,128,000",333494,,,,,,,FALSE
75694,326e4c85-d38d-4ae3-b218-709b461c9eb8-10wos,1.62E+12,17949c63-0e09-4762-b58f-cf5bc8236a3e-1sj4s,332783,38,"nqv,8k8,2vk,8gw,3si",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,181340727,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Findia%2Fbjp-allies-seal-deal-for-86-assam-seats%2Farticleshow%2F81340727.cms,3,4376,6384,1.62E+12,2,1,"o5g,q1e,n3i,mgc,mgb,mge,o1m,mgd,mgg,oy7,mgf,o1n,o1q,8ka,o1p,lo4,nqv,apc,nqw,5o2,o6b,oxf,kpb,oxe,kpa,pg6,kpd,kpc,kpf,kpe,o6j,kpg,30b,o6n,58k,8gw,p0i,k86,p0j,nnq,761,on4,9nj,q03,446,5vy,2yc,kmc,h9r,35i,kmk,kmj,35k,3si,kmm,kml,kmn,5bz,p1u,gau,75y,k8l,q0b,q0d,q0c,8k8,k8q,q0f,q0e,2vk,32g,q0g,ozs,ovr,q0j,ovt,2vs,o24,2vu,o25,id3,n3b,mfu",16,196058,129639,0,2518,202038,2,264494,277934,144,10,8835,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,,,"333,734,128,527,333,000",,,,,,,,FALSE
75694,2debc054-631c-4283-b1f7-22364a7d7763-10wm0,1.62E+12,18042dce-b679-4fea-9601-943ba8472d79-1sjd4,353785,38,"o5f,2vv,nqv,8k8,2vk,8gw,3si,7gm,joa,2vb,o3b",3.1,144,XXX.XXX.XXX.XXX,5488773,49504155,66282096,2308,https%3A%2F%2Feconomictimes.indiatimes.com%2Ftech%2Fhardware%2Fjio-experience-centre-a-small-glimpse-of-the-future-mukesh-ambani-is-preparing-for%2Farticleshow%2F66282096.cms,4,3887,6384,1.62E+12,2,1,"n7j,7dm,pdt,7dn,pf9,n90,fqp,o1j,o1l,o1o,7dy,nyw,o1n,nqo,n7x,n7z,lo4,nqv,598,igs,apc,357,o1v,nqw,359,pg6,o2a,peu,pg9,58k,8gw,761,ov9,on4,5jl,n9a,n9f,5l2,47b,o3b,kmc,59f,pfz,59j,35i,oul,kmj,oun,5bz,kmn,lgi,out,2w7,75y,ovd,7gm,2vb,7gn,2vc,8iq,2vf,8k7,8k8,hhg,2vk,pa9,hhh,ovr,ovt,2vs,n2u,n47,p00,2vv,n2w,n49,n2v,2vy,id3,80t,ibv,40x,n3b,o5g,o5f,41a,n3i,n3l,2wl,n3p,41j,2ws,8ka,n3s,8kb,p12,8u1,5o2,o6b,6ot,2xa,2xc,2xh,o6l,30b,o6n,o6p,6pc,6pd,k87,edl,k89,qtr,o6v,idi,nnq,p8y,p8x,aug,nnr,p8z,9nj,nnt,446,6r3,5vy,if5,5vz,2ya,30x,2yc,joa,pbq,pd3,6hp,pd2,lbt,p1b,pd5,h9r,6hs,pd9,p9m,n5n,hst,n72,ao7,n71,p9q,3si,p9t,n78,n77,n5u,31m,p1u,p1x,gau,k8g,k8j,k8i,k8l,2zh,k8m,pcx,pcw,k8q,ozs,nr1,o20,5xq,o24,pdd,o25,32r,32u,5ps,n7a,7di,n7f,n7e,60x,pdr,pf4",16,196058,129639,10278,1808,202038,2,264494,148498,144,10,5845,1.62E+12,1.62E+12,199452,1,348011,348020,,,,,,333496,348006,"333,493,333,494,128,000",,,,,,,,FALSE
29892,1e129343-fb41-44de-a0eb-7d12c9b1e9be-10ni8,1.62E+12,18607d48-157d-4305-a912-381032cf9134-3qpg,316898,33,"8k6,8kv,8k8,2vk,2vl,8gw,3si,2wp,2x6,8jb,2vv,nqv,7gm,joa,2vb,8gm,o3b",,144,XXX.XXX.XXX.XXX,5583264,53930379,1,2658,https%3A%2F%2Fm-timesofindia-com.cdn.ampproject.org%2Fv%2Fs%2Fm.timesofindia.com%2Fcity%2Fbengaluru%2Fkarnataka-government-to-urge-mosques-to-stop-using-loudspeakers%2Famp_articleshow%2F81563157.cms,667,5532,469,1.62E+12,1,1,"n90,my1,n91,mgc,mgb,mge,mgd,n98,mgg,nyw,mgf,n7x,n7z,357,apc,n8a,358,359,n8e,n8g,n8f,n8i,k2h,n8k,ar7,58k,n8r,484,on4,pns,pnu,n9a,pnv,n9f,qpz,47b,n9l,n9k,47f,35i,35j,35k,qqm,47q,47v,47z,omv,2vb,2vc,48c,2ve,2vf,pa8,2vk,l85,2vl,onh,pa9,2x0,2vr,qrp,2vs,2x6,2vu,2vv,2vy,ibo,ibr,qrz,id5,ibu,hqh,l7n,au7,l7r,pb8,2wl,l7s,2wp,pab,p12,ps3,pac,icl,p16,8u3,ga1,p18,8u4,5o2,2xa,2xb,pam,2xc,pap,2xf,paq,pc3,pat,2xh,2xi,pav,k82,paw,aty,k86,2xn,p0i,k85,6pc,6pd,k88,2xp,k87,2xq,ide,p0j,k89,2xs,qtr,nnq,nnr,nnu,nnt,nnw,2yc,pd0,pbq,pd3,pd2,pbs,pd5,p1b,pbr,pd4,pd7,p1d,pbt,hst,pbz,non,pcf,q57,p1u,k8d,ies,p1x,k8f,gau,k8j,k8l,pe4,2zh,k8m,k8p,pe8,k8o,pcx,k8q,pcw,pe9,o20,nr1,nr2,o21,o24,o25,o28,622,o29,5ps,7di,pf2,pdr,pf4,pdu,7dm,pdt,pf9,jyq,gsr,7du,igf,qy0,o1j,o1m,o1l,7dx,o1o,5b9,pea,o1n,o1q,nqr,pec,o1p,lo4,nqt,pee,nqs,o1r,nqv,o1t,ii2,nqu,nqx,o1v,nqw,pel,o1y,nqy,o1x,o1z,qxc,pg6,8gm,o2a,pev,pg8,peu,h61,pg9,8gw,5au,g2v,pfe,pff,qxw,761,o3b,o3d,h73,pfz,oum,oul,ow3,63h,63i,h5y,n36,n35,n37,6ec,7gh,75x,pxc,8ik,75y,ovd,7gm,ove,8iq,8k6,8k7,8k8,8k9,hhg,8ix,hhh,n2u,8jb,n47,8jc,40n,n49,n2w,n2v,n48,n3b,n3c,o5g,n3i,n3n,am4,n3p,oy5,oy7,41j,5w0,8ka,p98,oy9,5w1,8kb,n3s,n3v,p99,n59,o6b,kpb,o6d,8ko,n4c,kpa,n4b,kpd,o6f,kpc,kpf,n4f,kpe,o6j,8kv,kpg,o6l,30b,oxm,o6n,30d,oxr,o6p,n4n,o6r,n63,n4q,o6t,n4r,n64,o6v,n4t,oxz,p8y,o6x,p8x,n4v,n68,n4y,n4x,p8z,9nj,446,5vy,5vz,p9a,amg,n5b,p9e,joa,6hp,lbt,h9r,6hs,hkf,n5n,p9o,n72,3si,n71,p9q,p9t,n75,n5v,n78,31m,n5u,n77,p9w,n5x,n5w,n79,n6k,n80,32g,32h,ozs,ozw,5xq,32m,ozy,32p,44t,32t,3v9,32x,44y,n7a,plw,n7c,mfu,n7e",16,129311,129408,436,1806,0,1,264494,266737,144,10,63574508,1.62E+12,,360833,1,348011,348022,196041,,,2,,"333,732,333,494,333,000",348007,"333,507,333,723,333,000",,,,,,,,FALSE
75694,cd54ba98-655a-4040-b9fe-d6b14eee1d6b-10nns,1.62E+12,189a0e33-3e45-49fb-97fb-f6a1e3a9a5ce-10ocs,356952,18,,2.79,144,XXX.XXX.XXX.XXX,5488088,49504154,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"hkf,o6j,o6l,p0i,oxr,ozs,p0j,qx1,5xq,9nj,p1u,p1x,o6b,oxe",16,196058,129639,436,1806,202038,2,264494,266257,144,10,3614,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,,348007,,,,,,,,,FALSE
75694,11f7a636-e8fe-45d9-9ca1-ba842325078d-1sj4s,1.62E+12,18dba8a5-35da-4e9c-8156-f80e74f784a0-10nw4,239188,38,"8k6,8k8,2vk,8gv,8gw,3si,2x6,2vt,2vv,nqv,30r,7gm,o3b",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,2,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fcity%2Fmumbai,3,3024,6384,1.62E+12,2,1,"mgc,mgb,mge,mgd,mgg,nyw,mgf,n7x,n7z,qq3,apc,357,n8a,n8e,qpe,58k,qr0,on4,488,kf0,q03,on5,kf1,lh7,lh6,59j,35i,omf,mk5,omx,kew,key,kex,kez,q0b,q0d,q0f,2vk,q0g,onj,q0j,qrp,2vs,2x6,2vt,p01,2vu,p00,2vv,qrv,id3,cwl,cy9,q1e,2wl,p12,oos,pac,oou,5o2,pam,2xf,paq,2xi,pav,p0e,k86,p0i,2xp,p0j,k89,2xs,qtr,2yc,pd3,pbq,pd5,pbs,p1b,pbr,p1a,pd7,lkc,lke,quo,qw3,ieq,p1u,k8d,p1x,k8f,gau,na0,k8j,k8l,pe4,na1,2zh,k8m,pe8,k8o,pcx,k8r,pcw,k8q,gbb,nr1,o20,o22,nr2,o21,o24,o25,o28,5ps,pdr,pdt,jyq,5b2,igd,7du,o1j,o1m,o1l,o1o,o1n,nqo,nqr,o1q,o1p,nqq,lo4,o1s,nqt,o1r,ii0,nqs,nqv,nqu,o1t,o1v,nqw,nqy,o1x,pg6,o2a,o2c,pg9,8gv,8gw,761,pfu,o3b,kmc,pfv,o3d,pfz,kmk,kmj,kmm,kml,5bz,kmn,75y,ovc,7gm,ove,ovi,8k6,8k7,8k8,ovk,hhg,hhh,ovr,ovt,ijn,8ja,n2u,n47,n2w,n3b,n3c,8l4,o5g,n3i,n3n,n3p,oy5,oy7,41j,8ka,oy9,n3s,n59,o6b,o6a,o6d,n4c,kpb,oxf,oxe,kpa,o6f,kpd,kpc,kpf,n4f,kpe,o6j,kpg,o6l,30b,o6n,oxp,o6m,o6p,oxr,oxq,n4n,o6r,o6t,n4r,o6v,n4t,p8x,p8z,n4x,9nj,30r,446,5vy,oyc,5vz,p9e,6hp,h9r,6hs,n5n,p9o,n72,mw3,3si,n71,p9q,l32,p9t,n78,n5v,n5u,n5w,32g,ozs,ozw,32w,n7a,n7c,n7e",16,196058,129639,0,2518,202038,2,264495,269937,144,10,2760,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,"333,507,333,732,128,000",,"333,734,128,527,333,000",,,,,,,,FALSE
86321,f421cbab-a77f-4550-bade-5f510bdaa0c3-10vas,1.62E+12,18dea702-0168-4a98-bd8e-b04515f88842-1slg4,322157,37,8gw,1.5,144,XXX.XXX.XXX.XXX,5612571,53607306,50438,16153,https%3A%2F%2Fwww.newspointapp.com%2Fhindi-news%2Fpublisher-bollywoodremind-hindi%2Ftop-news%2Farticleshow%2F14504820a09a25fee49614f93e659ea4299d6c76,2627,4241,10517,1.62E+12,2,1,"hql,h63,h7t,30b,8gw,58k,gk1,h5y,lo4,761,9nj,arh,5o2,5vy,7gh,75x,icu,k5f,47b,le7",6,129311,129408,0,2571,0,2,264496,280429,144,10,97455,1.62E+12,1.62E+12,206071,1,348011,348024,,,,,,,,"128,515,333,734,128,000",128515,,,,,TRUE,,FALSE
75694,b07619c2-ddd1-4514-b027-9c1b5fffbb8c-1sjts,1.62E+12,1909003d-4371-403b-acf1-bed6aa373604-1siwg,356952,38,,2.79,144,XXX.XXX.XXX.XXX,5488088,49504155,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"oy5,oy7,oy9,p12,oos,oou,o6b,o6a,o6d,oxf,oxe,o6f,o6j,o6l,p0e,oxm,o6k,oxr,p0i,p0j,761,9nj,p1b,kmc,oyk,hkf,oul,kmk,omf,kmj,oun,l32,kmm,kml,kmn,out,oqs,p1q,p1u,p1x,75y,ove,ovh,ovi,ozs,ovr,ovt,ozw,5xq,ozz,ozy,p07",16,196063,129639,0,1807,202038,2,264496,280429,144,10,2708,1.62E+12,1.62E+12,199414,1,348011,348022,,,,,,"333,728,333,497",,,,,,,,,,FALSE
75694,a23eefbc-0467-4b93-9e66-e3c87a4ef506-10tzk,1.62E+12,19a8f928-e2b1-4c11-b099-1308a3c3b1b6-1sj4s,129239,38,"nqv,8is,8kv,2vh,2vk,8gw,2vl,3si",2.79,144,XXX.XXX.XXX.XXX,5488088,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35538%2Fsll-vs-rsal-semi-final-2-road-safety-world-series-t20-2020-21,178,663,6384,1.62E+12,2,1,"au7,q1e,oy5,7dx,oy7,592,oy9,8ka,lo4,p12,owx,nqv,igp,nqx,o1v,apc,5o2,o6b,oxf,oxe,o6f,o6j,8kv,o6l,p0e,30b,58k,8gw,p0i,idf,761,p0s,ov9,322,on4,if2,p0u,or8,9nj,q03,324,2yc,6hp,h9r,6hs,iic,oul,35j,3si,p1u,p1x,p1w,gau,75y,k8l,ove,ora,ovh,2ve,ovg,8is,k8p,ovi,8it,2vh,k8q,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,qzx,2vs,nr2,ozy,40n,o25,o28,621,32x,ibs",16,196063,129639,10255,1804,202038,2,264494,266906,144,10,2795,1.62E+12,1.62E+12,199414,1,348011,348027,,,,,,"333,493,333,500",348005,,,,,,,,,FALSE
32847,647fb9cf-2633-4542-b057-79cfbe15007f-10nnt,1.62E+12,19b280ee-603d-4fd9-b6f0-e88e0f597d95-10nnt,321533,1,,1.71,144,XXX.XXX.XXX.XXX,5544928,52820768,1,65594,https%3A%2F%2Fwww.mathrubhumi.com%2F,2604,4254,607,1.62E+12,2,1,9nj,16,129311,129408,436,1806,0,2,264496,266906,144,10,778746,1.62E+12,1.62E+12,360833,1,348011,348022,,,,,,,348007,"333,503,333,498,333,000",,,,,,,,FALSE
75694,c619d8e6-bf72-46a9-b272-902b84a57cce-1sjd4,1.62E+12,19f7d395-8ce4-487c-9281-137cb0f5728b-h0k8,129117,38,,3.1,144,XXX.XXX.XXX.XXX,5488773,49504155,1,2308,https%3A%2F%2Feconomictimes.indiatimes.com%2Ftopic%2FUniversal-Account-Number,4,4693,6384,1.62E+12,2,1,"lo4,761,9nj,30b,apc,58k,5o2,75y",16,196058,129639,436,1806,202038,2,264496,136127,144,10,9042,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,,348007,"333,493,333,494,128,000",,,,,,,,FALSE
43386,f9872171-a00d-4185-8ee6-4b2ff842e372-1sj4s,1.62E+12,1a530615-33bb-47a3-a38c-6d686525cac6-1sk24,356952,18,"8kv,2vk,8gw,2vl",,144,XXX.XXX.XXX.XXX,3238328,35007052,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,8681,1.62E+12,1,1,"oy5,7dx,oy7,592,p12,lo4,5o2,o6b,o6d,oxf,o6f,o6j,8kv,o6l,p0e,30b,oxr,58k,8gw,761,9nj,p1b,kmc,h9r,hkf,oul,35j,kmj,oun,kmn,out,p1u,gau,75y,k8l,ove,ovh,2ve,k8p,ovi,8k9,2vk,2vl,l85,ozs,ovr,ovt,5xq,nr2,40n,o28,ibs",16,196058,129639,10290,1812,202038,1,264495,147958,144,10,3340551,1.62E+12,,199452,1,348011,348027,196047,,,1,,,,,,,,,,,,FALSE
75694,f9872171-a00d-4185-8ee6-4b2ff842e372-1sj4s,1.62E+12,1a530615-33bb-47a3-a38c-6d686525cac6-1sk24,356952,18,"8kv,2vk,8gw,2vl",3.1,144,XXX.XXX.XXX.XXX,5488088,49504156,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"oy5,7dx,oy7,592,oy9,p12,lo4,5o2,o6b,o6d,oxf,o6f,o6j,8kv,o6l,p0e,30b,oxr,58k,8gw,761,9nj,p1b,kmc,h9r,hkf,oul,35j,kmk,kmj,oun,kml,kmn,out,p1u,gau,75y,k8l,ove,ovh,2ve,k8p,ovi,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,5xq,nr2,40n,o28,ibs",16,196058,129639,10290,1812,202038,2,264495,147958,144,10,4557,1.62E+12,1.62E+12,199452,1,348011,348027,,,,,,,,,,,,,,,,FALSE
75694,51acb3b0-fe2c-45f1-a386-32694e0ac305-6m98,1.62E+12,1a9f12cd-98b3-4058-9b2e-f7c6fb00fbec-10oa0,129784,20,"8kv,2vk,8gw,2vl",,144,XXX.XXX.XXX.XXX,5488773,49504157,11,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F32278%2Find-vs-eng-4th-t20i-england-tour-of-india-2021,178,663,6384,1.62E+12,1,1,"7dx,oy7,592,oy9,oww,lo4,p12,oos,oou,5o2,o6b,o6f,8kv,o6l,30b,58k,8gw,p0i,761,p0s,p0u,on4,9nj,h9r,p1b,35j,omf,l32,p1u,p1w,gau,75y,ovd,8qv,k8l,ove,2ve,k8p,ovi,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,nr2,ozy,40n,o28,ibs",16,196058,129639,435,129163,202038,1,264496,273302,144,10,42390929,1.62E+12,,199452,1,348011,348023,196047,,,1,,333495,348008,,,,,,,,,FALSE
24075,5ec84d65-7867-4aa2-bcac-330fc484b6da-1sjip,1.62E+12,1ac04a31-1aae-4edc-ab92-354a5040b882-1sjts,336665,18,,4.5,144,XXX.XXX.XXX.XXX,5614151,53622480,1,16211,https%3A%2F%2Fwww.sportskeeda.com%2Flive-cricket-score%2Fafghanistan-vs-zimbabwe-2nd-t20i-19-march-2021,535,6075,4077,1.62E+12,2,1,"lo4,hkf,9nj,30b,apc,58k,5o2",16,129311,129408,10240,1802,0,2,264496,280429,144,10,17354,1.62E+12,1.62E+12,359921,1,348011,348021,,,,,,,348005,,,,,,,TRUE,,FALSE
32847,3f4f3b86-1c24-4819-a0d7-1045bb5bd0d2-6m98,1.62E+12,1aec8735-1ec7-41d6-a5b3-9b194cb17cd0-10ni8,264415,37,"2x6,2vv,8k6,2vk,8gw,8j1",,144,XXX.XXX.XXX.XXX,5576813,52818248,1,8359,https%3A%2F%2Fvijaykarnataka-com.cdn.ampproject.org%2Fv%2Fs%2Fvijaykarnataka.com%2Ftv%2Fnews%2Fwill-kavya-gowda-play-rajanandini-role-in-jothe-jotheyali%2Famp_articleshow%2F81546866.cms,1215,5473,607,1.62E+12,2,1,"hqm,csw,h7z,o1o,o1n,nyw,lo4,o1v,apc,o1y,nqy,o1x,5o2,2xi,pg9,h63,30b,o6n,aty,8gw,58k,k89,761,9nj,42w,amg,pd3,47b,pd2,8j1,h9r,pd4,43a,47f,n72,n71,h5y,n78,n77,czh,n79,7gh,75x,2zh,2vf,8g1,8k6,8k7,pcx,pcw,2vk,hhh,nr2,2x6,40n,2vv,32s,5ps,qrz,32z,n3b,n7e",17,129311,129408,436,1806,0,2,264496,136127,144,10,298630,1.62E+12,1.62E+12,360788,1,348011,348022,,,,,,,348007,"333,507,333,503,128,000",,1,160,1,,,,FALSE
75694,7da554d1-e219-44b8-aecc-e20b6ddbdf78-1sjts,1.62E+12,1b523dc8-9525-4a1e-b5e3-daeae46bfb3d-10ofk,129784,20,"8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488773,49504156,3,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35538%2Fsll-vs-rsal-semi-final-2-road-safety-world-series-t20-2020-21,178,663,6384,1.62E+12,2,1,"oy5,7dx,oy7,592,oy9,lo4,p12,owx,oos,igp,5o2,o6b,oxf,o6f,qxg,o6j,8kv,o6l,p0e,30b,58k,8gw,oxr,p0i,idf,ov8,761,p0s,ov9,if2,on4,or8,p0u,9nj,q03,6hp,h9r,p1b,kmc,6hs,iic,35j,oys,oyr,kmj,p1u,p1x,p1w,gau,75y,ovd,k8l,ove,ovh,2ve,k8p,ovi,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,nr2,p00,40n,o28,qnt,32x,ibs",16,196058,129639,10278,1808,202038,2,264494,133765,144,10,3275,1.62E+12,1.62E+12,199452,1,348011,348020,,,,,,333498,348006,,,,,,,,,FALSE
75694,baf6b1d2-94a5-4b62-be3e-7e583ca9e1c8-h0k8,1.62E+12,1ba2b04d-36bf-45b4-be4e-591b9fd55284-h0hg,208630,26,"2x6,o5f,2vv,8k6,8k8,30r,2vk,8gw,8in,2vb,o3b",3.1,144,XXX.XXX.XXX.XXX,5488773,49504157,81581960,2308,https%3A%2F%2Feconomictimes.indiatimes.com%2Findustry%2Fenergy%2Foil-gas%2Fpetroleum-secretary-clears-air-on-gail-disinvestment-lays-out-blueprint-to-push-atmanirbhar-in-oil%2Farticleshow%2F81581960.cms,4,3887,6384,1.62E+12,2,1,"7dn,7du,o1j,o1m,o1o,nyw,o1n,nqo,o1p,lo4,o1r,nqu,igs,apc,o1v,nqw,359,nqy,o1x,58k,8gw,ft7,g2u,761,5jh,on4,2v8,q03,62v,o3b,o3d,35d,pfz,59j,35i,omf,qqo,2w7,75y,8in,2vb,7gn,7go,ove,8ip,8iq,ovh,2vf,8k6,8k7,8k8,hhg,2vk,hhh,ovr,ovt,2x6,qzz,2vv,2vy,ibv,n3b,buq,n3c,o5g,o5f,n3p,41j,2ws,n3s,oos,oou,5o2,o6b,8ko,o6d,2xc,o6f,n4f,2xi,o6l,30b,o6n,p0i,oxr,6pc,6pd,2xp,o6r,k87,p0j,o6t,k89,2xs,n64,o6v,idi,n4t,o6x,9nj,30r,if5,5vz,30x,p9e,6hp,pd2,lbt,h9r,6hs,n5n,hst,n72,p9q,n71,l32,p9t,n77,pce,p1u,p1x,k8d,k8f,gau,k8i,k8l,2zh,k8o,n6j,pcx,pcw,ozs,o20,nr1,5xq,nr2,o23,32p,32u,5ps,7di",16,196063,129639,10240,1802,202038,2,264494,190212,144,10,2426,1.62E+12,1.62E+12,199414,1,348011,348021,,,,,,"333,493,333,495",348005,"333,493,333,494,128,000",,,,,,,,FALSE
75694,0567823f-b479-48a6-bc0a-33d6499b4482-10wrk,1.62E+12,1c51e604-edfa-44ae-a2fb-b6cad547c68c-1sjr0,129239,37,"8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488088,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35538%2Fsll-vs-rsal-semi-final-2-road-safety-world-series-t20-2020-21,178,663,6384,1.62E+12,2,1,"h9r,35j,7dx,592,lo4,5o2,gau,75y,k8l,2ve,k8p,8kv,30b,8k9,2vk,58k,8gw,2vl,l85,nr2,40n,761,o28,9nj,ibs,80t",16,196063,129639,0,1818,202038,2,264494,285749,144,10,2595,1.62E+12,1.62E+12,199414,1,348011,348025,,,,,,,,,,,,,,,,FALSE
75694,094e554e-c71e-4bbc-ae4b-8041f5b27bd6-3ppc,1.62E+12,1c97f773-4479-4ebb-86c8-dd16b8ca2e7a-1siz8,239188,38,"2vk,8gw",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,3,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fcity%2Fahmedabad,3,3024,6384,1.62E+12,2,1,"h9r,2xf,pc3,30b,o6n,2vk,58k,8gw,5bz,n64,lo4,o6x,n68,761,9nj,apc,446,5o2,5vy,id3,gau,75y,n3b,k8l",16,196058,129639,0,1803,202038,2,264503,266913,144,10,1779,1.62E+12,1.62E+12,199452,1,348011,348026,,,,,,333507,,"333,734,128,527,333,000",,,,,,,,FALSE
77713,4f9f35d5-9bac-4656-b2c9-3d8fa894fc65-10tws,1.62E+12,1ca12009-0e7c-46fd-b44d-aac29609e1cc-62ys,129784,21,"8kv,2vk,8gw,2vl",,144,XXX.XXX.XXX.XXX,5491597,49477554,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F32278%2Find-vs-eng-4th-t20i-england-tour-of-india-2021,178,663,7229,1.62E+12,1,1,"h9r,35j,7dx,oy7,592,oy9,lo4,p1u,5o2,gau,o6b,75y,o6d,k8l,ove,ovh,8qy,2ve,k8p,8kv,o6l,30b,8k9,2vk,58k,8gw,2vl,l85,oxr,ovr,ovt,nr2,40n,761,ov9,o28,9nj,oyb,ibs",16,196058,129639,435,129163,202038,1,264496,280429,144,10,62044163,1.62E+12,,199452,1,348011,348023,196047,,,1,,,348008,,,,,,,,,FALSE
66839,3fbfd126-e2ef-48a4-990d-5b119deac8a0-1sk7o,1.62E+12,1cb8bfe3-88f1-4f3d-883b-7c779a3b084e-1sjd4,355768,21,8gw,,144,XXX.XXX.XXX.XXX,5615024,53924143,1,1,,3296,,4245,1.62E+12,2,1,"6hs,h73,jmn,jmp,jmo,h5y,jmr,jmq,lo4,apc,5o2,7gh,75x,75y,pta,oiv,h61,jtl,30b,58k,8gw,gp7,761,pt9,mhw,6hp,hqh",17,129311,129408,10240,1802,0,2,264496,280429,144,10,25308,1.62E+12,1.62E+12,360833,1,348011,348021,,,,,,,348005,,,1,1400,1,,,,FALSE
